FIPS,Week,Confirmed,Deaths,Incident_Rate,New_Cases,Risk_Category,scaled_new_cases,scaled_incidence
8,42,5099908,59569,12404.748442813046,113841.0,High,-0.03057464928933943,0.39634399181105545
8,43,5236754,61300,12724.803796229888,136846.0,High,0.006846910994783824,0.4814244686262724
8,44,5388805,63037,13072.36270499042,152051.0,High,0.031580439537278675,0.5738162294983674
8,45,5561113,64957,13440.414702115188,172308.0,High,0.06453190863858208,0.6716556784370156
8,46,5725147,66900,13819.466136814945,164034.0,High,0.051072834968039334,0.7724191134411633
8,47,5856213,68585,14171.115724998384,131066.0,High,-0.002555245859910043,0.865898301697564
8,48,5979451,70146,14446.741685774698,123238.0,High,-0.01528882438214942,0.9391680905486167
8,49,6080889,71626,14731.784395543944,101438.0,High,-0.05075024642926469,1.0149411385572331
8,50,6166453,72761,14962.132563217248,85564.0,High,-0.0765720176942146,1.0761747087191782
8,51,6351096,73845,15236.039396740633,184643.0,High,0.08459689216845212,1.1489875011012647
8,52,5803579,64317,15755.630517993302,0.0,High,-0.21575647255840597,1.2871106722127161
9,1,1395924,43624,5593.314487324984,1395924.0,Low,2.0549522480699127,-1.4143429488742167
9,2,1525363,45466,6111.962374978509,129439.0,Low,-0.005201839147554839,-1.2764705180284934
9,3,1631326,47084,6536.544503389809,105963.0,Low,-0.04338956134838411,-1.1636036356382917
9,4,1722496,48752,6901.852701980433,91170.0,Low,-0.06745290154760321,-1.0664935720546376
9,5,1794188,50068,7189.114689184108,71692.0,Low,-0.09913719414547988,-0.9901305724008116
9,6,1854388,51236,7430.329491807292,60200.0,Low,-0.1178308942448124,-0.9260083191625097
9,7,1897862,52295,7604.525045449156,43474.0,Low,-0.1450385889769248,-0.8797018268488563
9,8,1942361,53110,7782.82766176027,44499.0,Low,-0.14337125147241592,-0.8323035519842186
9,9,1984482,53710,7951.6018926787265,42121.0,Low,-0.14723947448287647,-0.7874382126378646
9,10,2020074,54211,8094.215136116672,35592.0,Low,-0.1578600077189139,-0.7495272618528542
9,11,2060828,54645,8257.511947845993,40754.0,Low,-0.14946313337913367,-0.7061179876257158
9,12,2112875,54962,8466.058572964412,52047.0,Low,-0.13109314075628628,-0.6506799325709999
9,13,2174709,55230,8713.820634515938,61834.0,Low,-0.11517291426201486,-0.584817218173373
9,14,2230058,55520,8935.59801176495,55349.0,Low,-0.1257218739856636,-0.5258620255739249
9,15,2285268,55839,9156.81843124711,55210.0,Low,-0.12594798121798237,-0.4670548893399275
9,16,2328861,56189,9331.490804847648,43593.0,Low,-0.14484501515932816,-0.42062164373498906
9,17,2363913,56538,9471.94032746472,35052.0,Low,-0.15873840991641125,-0.3832858759524489
9,18,2390029,56855,9576.584277386764,26116.0,Low,-0.17327433961425628,-0.355468321707075
9,19,2408924,57122,9652.294471665256,18895.0,Low,-0.1850205289996792,-0.33534224238917204
9,20,2421088,57401,9701.03428660061,12164.0,Low,-0.19596964972441008,-0.3223857126816857
9,21,2428727,57585,9731.642922435136,7639.0,Low,-0.20333033480529064,-0.3142490035041546
9,22,2433453,57704,9750.57948650818,4726.0,Low,-0.20806882665956802,-0.3092150870788348
9,23,2437414,57793,9766.45077941832,3961.0,Low,-0.20931322977268926,-0.3049960132403483
9,24,2439821,57858,9776.095364632838,2407.0,Low,-0.21184107609659833,-0.30243218826452434
9,25,2442297,57905,9786.016425285576,2476.0,Low,-0.21172883581580698,-0.29979486768283026
9,26,2445373,57942,9798.341620183734,3076.0,Low,-0.21075283337414327,-0.296518454876168
9,27,2448082,57952,9809.196286301774,2709.0,Low,-0.21134982153429424,-0.2936329534804451
9,28,2452525,57962,9826.998900389066,4443.0,Low,-0.20852917447788608,-0.28890047555456777
9,29,2460490,57986,9858.913782496931,7965.0,Low,-0.20280004014532002,-0.28041652626813873
9,30,2473796,58029,9912.229466279392,13306.0,Low,-0.19411199174377677,-0.2662435910257988
9,31,2496277,58058,10002.308369564636,22481.0,High,-0.17918728774000234,-0.242297870510014
9,32,2522595,58107,10107.761711349303,26318.0,High,-0.17294575212556285,-0.21426515521556833
9,33,2551579,58229,10223.897422964426,28984.0,High,-0.1686090479431037,-0.18339274013485474
9,34,2582215,58413,10346.652517535254,30636.0,High,-0.16592178788705625,-0.1507606911280671
9,35,2614373,58614,10475.506099308614,32158.0,High,-0.1634459950267026,-0.11650747817728169
9,36,2640873,58862,10581.688695147725,26500.0,High,-0.1726496980515915,-0.08828090490792902
9,37,2673759,59114,10713.459293138852,32886.0,High,-0.1622617787308173,-0.053252260057517604
9,38,2705713,59371,10841.495469268772,31954.0,High,-0.16377783585686828,-0.019216338463220614
9,39,2729297,60278,10935.99397267517,23584.0,High,-0.1773930699180772,0.005904246592794883
9,40,2750269,60634,11020.0264783332,20972.0,High,-0.18164193388078662,0.028242650162789245
9,41,2770093,60849,11099.459073801672,19824.0,High,-0.18350935188583653,0.049358257275681286
9,42,2793960,61077,11195.091527193825,23867.0,High,-0.17693272209975916,0.0747802808311392
9,43,2811771,61261,11266.45825226893,17811.0,High,-0.18678384007761833,0.09375173352926805
9,44,2828630,61438,11334.01041767465,16859.0,High,-0.18833243061839144,0.11170915989711763
9,45,2846642,61622,11406.182527721972,18012.0,High,-0.18645687925966098,0.130894708490611
9,46,2877357,61829,11529.254166635112,30715.0,High,-0.16579328089890386,0.16361090464035216
9,47,2913720,62016,11674.956722578414,36363.0,High,-0.156605844581376,0.2023430889344446
9,48,2958697,62302,11855.174632505044,44977.0,High,-0.14259370286055714,0.25025050727164005
9,49,3037159,62631,12169.563267777805,78462.0,High,-0.08812463326204087,0.33382459753050436
9,50,3154347,62952,12639.122741030384,117188.0,High,-0.02513018233559196,0.4586478302961193
9,51,3279928,63429,13142.3120454859,125581.0,High,-0.01147753484745258,0.5924108981353088
9,52,2981592,54817,13938.064453156228,0.0,High,-0.21575647255840597,0.8039461639843755
10,1,433573,7716,6360.781462448807,433573.0,Low,0.4895240385073698,-1.2103268138951375
10,2,470883,8154,6908.142013876052,37310.0,Low,-0.15506538739428344,-1.064821681085759
10,3,503961,8604,7393.4165333107985,33078.0,Low,-0.1619494579494849,-0.9358209096285459
10,4,532069,8989,7805.778108746795,28108.0,Low,-0.17003401150793274,-0.8262026230296174
10,5,552847,9222,8110.604094743989,20778.0,Low,-0.18195750800359123,-0.745170576674397
10,6,571006,9421,8377.007746670211,18159.0,Low,-0.18621775866145338,-0.6743523588591863
10,7,585756,9552,8593.39928067053,14750.0,Low,-0.19176307920083943,-0.6168288877002921
10,8,598972,9758,8787.286095134814,13216.0,Low,-0.19425839211002635,-0.5652878575419233
10,9,612153,10071,8980.659438162487,13181.0,Low,-0.19431532558579007,-0.5138833237557959
10,10,624234,10416,9157.895107468104,12081.0,Low,-0.1961046633955069,-0.46676867595439925
10,11,637871,10613,9357.958249784197,13637.0,Low,-0.19357356373012563,-0.41358578943278274
10,12,650208,10746,9538.949595883309,12337.0,Low,-0.1956882356870637,-0.3654727681658492
10,13,664694,10903,9751.468088190331,14486.0,Low,-0.19219252027517147,-0.308978869643291
10,14,680192,10984,9978.83324032165,15498.0,Low,-0.19054632949023198,-0.2485382760147795
10,15,697159,11130,10227.749522178152,16967.0,High,-0.18815675017889197,-0.1823687346484774
10,16,714192,11238,10477.634064457978,17033.0,High,-0.18804938991030895,-0.11594180012309126
10,17,727192,11347,10668.352026627748,13000.0,High,-0.19460975298902528,-0.06524314757626976
10,18,737876,11400,10825.092850306351,10684.0,High,-0.19837712241384725,-0.023576654975481736
10,19,745364,11515,10934.94639651614,7488.0,High,-0.20357596208644269,0.005625768891487483
10,20,753676,11570,11056.888527404995,8312.0,High,-0.20223558539989117,0.038041707350655075
10,21,759773,11618,11146.33525166262,6097.0,High,-0.20583866108036641,0.061819375395114985
10,22,762524,11668,11186.694106580238,2751.0,High,-0.21128150136337778,0.07254799025329237
10,23,764582,11745,11216.886227052964,2058.0,High,-0.21240878418349937,0.0805739769410902
10,24,766075,11756,11238.789451477536,1493.0,High,-0.2133278531493994,0.08639652219127447
10,25,767201,11830,11255.308561123931,1126.0,High,-0.21392484130955036,0.09078780548109862
10,26,768274,11860,11271.050128309176,1073.0,High,-0.214011054858564,0.09497239426438671
10,27,769502,11865,11289.065640427983,1228.0,High,-0.21375892089446755,0.09976146698188679
10,28,771301,11871,11315.458072269785,1799.0,High,-0.2128300919041509,0.1067773805150969
10,29,773709,11881,11350.784907108617,2408.0,High,-0.21183944942586222,0.1161683309253083
10,30,777429,12155,11405.35958551412,3720.0,High,-0.20970525742009086,0.13067594534639854
10,31,783816,12833,11499.060787389377,6387.0,High,-0.20536692656689562,0.1555845833322874
10,32,793702,12854,11644.094462313253,9886.0,High,-0.19967520566126,0.19413895864597097
10,33,807603,12921,11848.030646322635,13901.0,High,-0.1931441226557936,0.248351417803922
10,34,824141,13058,12090.653235427537,16538.0,High,-0.18885459192468154,0.3128479036361796
10,35,842632,13188,12361.927530695322,18491.0,High,-0.18567770397706612,0.3849608870395082
10,36,861996,13267,12646.009270653434,19364.0,High,-0.1842576204244454,0.4604784799561741
10,37,884131,13359,12970.743277778658,22135.0,High,-0.1797501158146951,0.5468026856580129
10,38,906501,13522,13298.924878835413,22370.0,High,-0.17936784819171014,0.6340433670020442
10,39,928621,13667,13623.438826773516,22120.0,High,-0.1797745158757367,0.7203090742586363
10,40,950701,13867,13947.365950212636,22080.0,High,-0.17983958270518094,0.8064187856612383
10,41,970316,14062,14235.130013901871,19615.0,High,-0.18384932606968274,0.8829152525616927
10,42,987029,14296,14480.319960189823,16713.0,High,-0.18856992454586294,0.9480942202551563
10,43,1001424,14518,14691.50342676166,14395.0,High,-0.19234054731215713,1.0042332282098871
10,44,1013821,14708,14873.375009609252,12397.0,High,-0.19559063544289731,1.0525802432578073
10,45,1026299,14878,15056.434912067283,12478.0,High,-0.19545887511327273,1.1012431499100566
10,46,1041699,15035,15282.362344176088,15400.0,High,-0.19070574322237038,1.1613015536962914
10,47,1059277,15163,15540.24237025457,17578.0,High,-0.18716285435913108,1.229853931732294
10,48,1078010,15273,15815.066953741212,18733.0,High,-0.18528404965892842,1.302910690052265
10,49,1105957,15436,16225.0665605688,27947.0,High,-0.17029590549644583,1.411901093338883
10,50,1138144,15598,16697.269564288676,32187.0,High,-0.1633988215753555,1.537427057148463
10,51,1176429,15779,17258.933962878655,38285.0,High,-0.15347938342657988,1.6867345888988534
10,52,1052047,13673,18006.536149073767,0.0,High,-0.21575647255840597,1.8854700569687708
11,1,213630,5628,4324.281214507059,213630.0,Low,0.1317491967959627,-1.7516907069824958
11,2,228304,5825,4621.311137933903,14674.0,Low,-0.1918867061767835,-1.6727310918916973
11,3,241140,6032,4881.136413735114,12836.0,Low,-0.1948765269897467,-1.6036616071359737
11,4,251579,6252,5092.44180903652,10439.0,Low,-0.19877565674419329,-1.547490186805263
11,5,260963,6490,5282.391979503843,9384.0,Low,-0.20049179437078532,-1.4969956367158497
11,6,268799,6762,5441.0076589349965,7836.0,Low,-0.20300988067027773,-1.4548307502601119
11,7,274545,6905,5557.317727083465,5746.0,Low,-0.2064096225087397,-1.4239119858937686
11,8,280074,7013,5669.235298749475,5529.0,Low,-0.20676261005847474,-1.3941608810936439
11,9,286276,7159,5794.7756820868935,6202.0,Low,-0.20566786065307527,-1.3607884173623415
11,10,293756,7254,5946.185238256498,7480.0,Low,-0.20358897545233154,-1.320539138305563
11,11,299776,7311,6068.0415922860475,6020.0,Low,-0.2059639147270466,-1.2881460019523798
11,12,305240,7368,6178.643439199245,5464.0,Low,-0.20686834365632165,-1.2587446569301555
11,13,311744,7445,6310.296882157417,6504.0,Low,-0.2051766060907712,-1.2237471554615336
11,14,317605,7529,6428.9347710223965,5861.0,Low,-0.20622255537408749,-1.1922095853342904
11,15,323301,7616,6544.232743207166,5696.0,Low,-0.20649095604554502,-1.1615598669509466
11,16,328612,7682,6651.737576471441,5311.0,Low,-0.2071172242789459,-1.1329818026367016
11,17,332713,7717,6734.749687414161,4101.0,Low,-0.2090854958696344,-1.1109146511110535
11,18,336110,7757,6803.511487187979,3397.0,Low,-0.21023067206785317,-1.0926356670260426
11,19,338351,7797,6848.873628281038,2241.0,Low,-0.21211110343879194,-1.0805770260679892
11,20,340463,7863,6891.62456178775,2112.0,Low,-0.21232094396374965,-1.069212523746075
11,21,341775,7914,6918.181959875254,1312.0,Low,-0.2136222805526346,-1.0621527571521587
11,22,342984,7941,6942.654440277533,1209.0,Low,-0.21378982763845356,-1.0556472252832223
11,23,343912,7958,6961.438941363815,928.0,Low,-0.2142469221152994,-1.0506537318387452
11,24,344533,7975,6974.0091732329765,621.0,Low,-0.214746310031284,-1.0473121807298866
11,25,344971,7987,6982.8751338749935,438.0,Low,-0.21504399077599143,-1.044955337918808
11,26,345458,7987,6992.732948561437,487.0,Low,-0.21496428390992223,-1.0423348300443893
11,27,345940,7996,7002.4895536515105,482.0,Low,-0.21497241726360275,-1.0397412267682706
11,28,347010,8013,7024.1484072747035,1070.0,Low,-0.2140159348707723,-1.0339836427320734
11,29,349006,8022,7064.551278145629,1996.0,Low,-0.21250963776913798,-1.0232433270907195
11,30,351754,8035,7120.176072310613,2748.0,Low,-0.2112863813755861,-1.0084565598650472
11,31,355955,8043,7205.212375180735,4201.0,Low,-0.20892282879602378,-0.9858513163733991
11,32,362541,8046,7338.525655519375,6586.0,Low,-0.20504321909041048,-0.9504125794926576
11,33,370691,8069,7503.497297602567,8150.0,Low,-0.20249910605914037,-0.9065580842636808
11,34,378905,8096,7669.764422519297,8214.0,Low,-0.20239499913202957,-0.8623592101764641
11,35,388364,8124,7861.232736932171,9459.0,Low,-0.20036979406557737,-0.8114610911125508
11,36,395890,8144,8013.573421388382,7526.0,Low,-0.20351414859847064,-0.7709642897514121
11,37,407674,8165,8252.104198113331,11784.0,Low,-0.19658778460413043,-0.7075555324780056
11,38,418403,8195,8469.279750004202,10729.0,Low,-0.1983039222307225,-0.6498236454458955
11,39,426686,8220,8636.943567350838,8283.0,Low,-0.20228275885123825,-0.6052534879021392
11,40,434029,8258,8785.579980579902,7343.0,Low,-0.2038118293431781,-0.5657413948387805
11,41,439660,8278,8899.56222801186,5631.0,Low,-0.20659668964339192,-0.5354414362333363
11,42,443676,8295,8980.853775816291,4016.0,Low,-0.20922376288220343,-0.5138316628787875
11,43,447964,8314,9067.651125663251,4288.0,Low,-0.20878130844198253,-0.49075827937671984
11,44,452159,8346,9152.56597701773,4195.0,Low,-0.2089325888204404,-0.46818532140303154
11,45,456003,8353,9230.37591470703,3844.0,Low,-0.2095035502488137,-0.44750106623000224
11,46,460439,8367,9320.169068606545,4436.0,Low,-0.20854056117303882,-0.4236313066182549
11,47,464848,8372,9409.41569068566,4409.0,Low,-0.20858448128291368,-0.39990683183732756
11,48,469359,8375,9500.726988530729,4511.0,Low,-0.20841856086783087,-0.37563350325107964
11,49,477688,8383,9669.321934163969,8329.0,Low,-0.20220793199737738,-0.3308158234029635
11,50,489624,8420,9910.929482618569,11936.0,Low,-0.19634053065224227,-0.2665891663412374
11,51,534931,8447,10828.030119166202,45307.0,High,-0.1420569015176421,-0.022795839305746336
11,52,539580,7257,12742.490602182928,4649.0,High,-0.2081940803062482,0.48612616121712576
12,1,9887828,156533,6576.795577405837,9887828.0,Low,15.868483978693144,-1.1529036722318113
12,2,10625995,164022,7067.780398439025,738167.0,Low,0.9849981847009033,-1.0223849284064832
12,3,11222069,172339,7464.253400093848,596074.0,Low,0.7538596597953643,-0.9169903094287472
12,4,11751305,180894,7816.269736159155,529236.0,Low,0.6451362411354977,-0.8234136283970275
12,5,12218305,189308,8126.89038354992,467000.0,Low,0.5438987612031919,-0.7408411842665958
12,6,12593890,197397,8376.707205499084,375585.0,Low,0.39519665586204317,-0.674432251871033
12,7,12910151,205157,8587.065228121033,316261.0,Low,0.29869604111327863,-0.6185126720998674
12,8,13200095,212360,8779.918746294627,289944.0,Low,0.2558869473511717,-0.5672463236181674
12,9,13469692,218782,8959.238649238114,269597.0,Low,0.22278907788361868,-0.5195776229324456
12,10,13707246,223694,9117.245452814695,237554.0,Low,0.17066566748656756,-0.4775745942537304
12,11,13927627,227518,9263.829797338518,220381.0,Low,0.14273085093541568,-0.43860800365435376
12,12,14157399,230406,9416.660476979354,229772.0,Low,0.15800691581818907,-0.39798094662493744
12,13,14414132,233920,9587.424011597284,256733.0,Low,0.20186358553434847,-0.3525867896678964
12,14,14689947,236874,9770.879758621017,275815.0,Low,0.23290371652072708,-0.30381865545411746
12,15,14992938,239333,9972.411365844948,302991.0,Low,0.2771101204451493,-0.2502454061617754
12,16,15296629,242326,10174.408571469676,303691.0,High,0.2782487899604237,-0.1965483866105662
12,17,15561262,245232,10350.426716610918,264633.0,High,0.21471428434958748,-0.14975739387487344
12,18,15779701,248336,10495.719358142806,218439.0,High,0.13957185636589745,-0.11113417733652795
12,19,15954160,251212,10611.75911729301,174459.0,High,0.06803087739194652,-0.08028726934819617
12,20,16097980,253957,10707.419634440204,143820.0,High,0.0181913127083885,-0.05485778559051158
12,21,16212349,256484,10783.491096584605,114369.0,High,-0.029715767140675354,-0.03463567025270969
12,22,16288981,258284,10834.46214894188,76632.0,High,-0.09110144070911523,-0.021086009570476526
12,23,16352977,259455,10877.02848502415,63996.0,High,-0.11165605213055324,-0.009770578875463301
12,24,16430437,261435,10928.550273775518,77460.0,High,-0.08975455733961929,0.003925484341545918
12,25,16503008,263319,10976.820190267585,72571.0,High,-0.09770735056844253,0.016757100707690577
12,26,16589616,264830,11034.426684976834,86608.0,High,-0.07487377344571972,0.03207066439344734
12,27,16715530,266239,11118.177195031563,125914.0,High,-0.010935853492329213,0.054334104929290215
12,28,16925163,267561,11257.612608681393,209633.0,High,0.1252473938637462,0.09140029161107897
12,29,17298740,269280,11506.093828360832,373577.0,High,0.39193030102394194,0.1574541801783462
